GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1500000US080310120011,080310120011,"Block Group 1, Census Tract 120.01, Denver County, Colorado",1129,120,6,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,31,0,12,0,12,5,8,15,13,17,15,268,78,70,41,99,57,239,68,58,39,193,60,114,47,13,12,13,12
1500000US080310120012,080310120012,"Block Group 2, Census Tract 120.01, Denver County, Colorado",524,78,16,23,0,12,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,13,5,8,8,11,67,29,5,7,192,59,139,43,30,23,34,21
1500000US080310120101,080310120101,"Block Group 1, Census Tract 120.10, Denver County, Colorado",1463,214,0,12,0,12,0,12,0,12,0,12,10,21,0,12,0,12,0,12,39,59,0,12,0,12,29,55,0,12,19,31,178,108,46,46,100,66,176,85,127,77,524,123,129,98,69,53,17,29
1500000US080310120102,080310120102,"Block Group 2, Census Tract 120.10, Denver County, Colorado",1055,194,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,26,0,12,90,68,50,47,68,59,267,111,194,123,174,80,183,97,13,22,0,12
1500000US080310120103,080310120103,"Block Group 3, Census Tract 120.10, Denver County, Colorado",1550,222,16,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,25,0,12,0,12,21,31,0,12,24,38,194,92,29,38,109,107,238,120,185,102,467,150,187,81,67,54,0,12
1500000US080310120141,080310120141,"Block Group 1, Census Tract 120.14, Denver County, Colorado",937,189,36,58,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,96,72,0,12,64,58,214,108,167,118,247,99,39,45,74,88,0,12
1500000US080310120142,080310120142,"Block Group 2, Census Tract 120.14, Denver County, Colorado",2098,393,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,69,112,22,36,0,12,0,12,252,117,30,34,124,107,644,259,170,98,546,222,218,110,23,35,0,12
1500000US080310120143,080310120143,"Block Group 3, Census Tract 120.14, Denver County, Colorado",692,221,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,16,0,12,37,43,0,12,135,96,13,23,89,52,126,85,124,97,104,89,56,48,0,12,0,12
1500000US080310120144,080310120144,"Block Group 4, Census Tract 120.14, Denver County, Colorado",1198,235,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,38,44,195,94,60,64,166,75,163,101,92,67,368,142,73,47,43,50,0,12
1500000US080310153001,080310153001,"Block Group 1, Census Tract 153, Denver County, Colorado",1078,228,0,12,0,12,0,12,0,12,0,12,11,23,0,12,0,12,7,14,0,12,0,12,0,12,0,12,39,61,40,43,152,130,37,43,106,92,230,129,16,24,257,112,115,64,27,26,41,46
1500000US080310153002,080310153002,"Block Group 2, Census Tract 153, Denver County, Colorado",1486,300,20,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,43,0,12,58,69,12,19,0,12,168,118,61,88,69,69,85,75,14,23,700,288,184,88,39,48,50,66
1500000US080310153003,080310153003,"Block Group 3, Census Tract 153, Denver County, Colorado",547,231,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,21,0,12,64,65,44,56,78,94,267,140,81,66,0,12,0,12
1500000US080310154001,080310154001,"Block Group 1, Census Tract 154, Denver County, Colorado",928,184,0,12,0,12,0,12,0,12,0,12,0,12,13,19,0,12,11,18,0,12,9,15,0,12,0,12,12,19,0,12,229,88,45,36,8,14,168,88,59,52,225,91,127,68,0,12,22,34
1500000US080310154002,080310154002,"Block Group 2, Census Tract 154, Denver County, Colorado",900,161,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,69,0,12,33,37,0,12,0,12,161,76,33,34,19,21,209,79,30,26,157,70,108,48,28,22,77,65
1500000US080310154003,080310154003,"Block Group 3, Census Tract 154, Denver County, Colorado",630,124,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,58,45,73,59,31,34,50,40,19,20,255,81,89,59,22,25,33,43
1500000US080310154004,080310154004,"Block Group 4, Census Tract 154, Denver County, Colorado",488,97,22,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,9,15,0,12,9,19,13,20,14,24,37,35,22,25,54,36,71,36,14,23,167,70,11,15,24,24,10,14
1500000US080310155001,080310155001,"Block Group 1, Census Tract 155, Denver County, Colorado",748,198,26,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,64,56,0,12,0,12,0,12,25,40,177,122,32,42,39,46,73,73,157,70,111,95,44,45,0,12,0,12
1500000US080310155002,080310155002,"Block Group 2, Census Tract 155, Denver County, Colorado",1215,230,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,39,0,12,0,12,0,12,0,12,9,13,151,59,112,86,115,96,198,136,111,78,369,112,106,68,19,31,0,12
1500000US080310155003,080310155003,"Block Group 3, Census Tract 155, Denver County, Colorado",705,197,37,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,2,5,46,72,0,12,30,37,0,12,90,60,8,12,42,42,133,61,70,77,173,84,35,26,31,33,0,12
1500000US080310156001,080310156001,"Block Group 1, Census Tract 156, Denver County, Colorado",1788,380,131,106,0,12,0,12,0,12,0,12,89,93,10,17,0,12,275,140,19,30,27,32,151,109,94,107,54,75,0,12,286,173,135,103,16,26,180,131,177,171,125,121,19,22,0,12,0,12
1500000US080310156002,080310156002,"Block Group 2, Census Tract 156, Denver County, Colorado",1482,347,29,44,0,12,0,12,0,12,0,12,13,23,0,12,0,12,191,130,34,54,33,50,231,210,120,106,63,72,48,60,265,199,83,63,28,32,160,109,38,43,106,91,40,62,0,12,0,12
1500000US080310156003,080310156003,"Block Group 3, Census Tract 156, Denver County, Colorado",607,206,25,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,68,83,37,60,0,12,73,51,10,16,14,22,0,12,117,58,0,12,62,59,113,80,0,12,36,50,51,48,0,12,1,3
1500000US080310156004,080310156004,"Block Group 4, Census Tract 156, Denver County, Colorado",940,381,73,84,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,42,0,12,0,12,107,104,12,17,84,88,11,18,250,132,51,54,0,12,283,197,17,29,29,41,0,12,0,12,0,12
1500000US080310157001,080310157001,"Block Group 1, Census Tract 157, Denver County, Colorado",1052,270,24,42,0,12,0,12,0,12,0,12,0,12,51,77,7,25,58,83,62,74,17,23,22,28,21,39,24,32,0,12,195,113,66,66,182,131,172,103,14,25,67,49,43,39,11,34,16,26
1500000US080310157002,080310157002,"Block Group 2, Census Tract 157, Denver County, Colorado",1040,367,28,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,20,0,12,0,12,59,84,75,106,109,110,0,12,219,153,94,99,54,89,170,94,56,75,103,64,51,48,10,17,0,12
1500000US080310157003,080310157003,"Block Group 3, Census Tract 157, Denver County, Colorado",849,214,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,60,68,0,12,0,12,104,120,21,37,14,22,21,35,114,68,38,49,12,20,76,57,162,115,192,104,35,39,0,12,0,12
1500000US080310157004,080310157004,"Block Group 4, Census Tract 157, Denver County, Colorado",767,250,0,12,0,12,0,12,0,12,0,12,4,10,0,12,0,12,0,12,0,12,4,9,25,41,53,62,0,12,25,42,104,86,95,128,10,24,199,131,57,74,141,116,50,53,0,12,0,12
1500000US080319800001,080319800001,"Block Group 1, Census Tract 9800, Denver County, Colorado",934,109,31,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,19,0,12,5,7,5,7,0,12,135,68,40,25,110,52,216,58,136,86,169,62,35,24,5,8,26,22
1500000US080319801001,080319801001,"Block Group 1, Census Tract 9801, Denver County, Colorado",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
